Query ID	Monarch geneid	Evalue	Identity	Length	RNAseq depth	RefSeq Annotation	UniRef Annotation
XP_0325193922LOC116771599organismDanausplexippusGeneID116771599isoformX1	DPOGS204268	4e-07	40.74%	589	9732	PREDICTED: similar to thyroid hormone receptor interactor 12 isoform 1 [Tribolium castaneum]	Putative uncharacterized protein n=3 Tax=Ditrysia RepID=G6CUM1_DANPL
XP_0325193922LOC116771599organismDanausplexippusGeneID116771599isoformX1	DPOGS210422	4e-07	41.18%	77	900	PREDICTED: similar to Zinc finger protein 271 (Zinc finger protein 7) (HZF7) (Zinc finger protein ZNFphex133) (Epstein-Barr virus-induced zinc finger protein) (ZNF-EB) (CT-ZFP48) (Zinc finger protein dp) (ZNF-dp) [Acyrthosiphon pisum]	UPI0002060C67 related cluster n=1 Tax=unknown RepID=UPI0002060C67
XP_0325193922LOC116771599organismDanausplexippusGeneID116771599isoformX1	DPOGS208659	4e-07	43.55%	376	2829	PREDICTED: similar to zinc finger protein [Tribolium castaneum]	Putative uncharacterized protein n=2 Tax=Tribolium castaneum RepID=D6X4L6_TRICA
XP_0325193922LOC116771599organismDanausplexippusGeneID116771599isoformX1	DPOGS204382	4e-07	42.59%	166	1725	PREDICTED: similar to zinc finger protein [Tribolium castaneum]	Putative uncharacterized protein n=2 Tax=Tribolium castaneum RepID=D6X448_TRICA
XP_0325193922LOC116771599organismDanausplexippusGeneID116771599isoformX1	DPOGS214489	5e-07	35.00%	118	1416	hypothetical protein AaeL_AAEL002763 [Aedes aegypti]	Zinc finger protein 36 n=3 Tax=Culicinae RepID=B0XLM0_CULQU
XP_0325193922LOC116771599organismDanausplexippusGeneID116771599isoformX1	DPOGS216089	5e-07	44.68%	76	1650	PREDICTED: similar to CG4374 CG4374-PA [Tribolium castaneum]	Putative uncharacterized protein n=1 Tax=Tribolium castaneum RepID=D6WNP9_TRICA
XP_0325193922LOC116771599organismDanausplexippusGeneID116771599isoformX1	DPOGS215116	6e-07	36.99%	1	573	PREDICTED: similar to zinc finger protein 35 [Acyrthosiphon pisum]	Chromosome 4 SCAF14575, whole genome shotgun sequence. (Fragment) n=1 Tax=Tetraodon nigroviridis RepID=Q4SJJ8_TETNG
XP_0325193922LOC116771599organismDanausplexippusGeneID116771599isoformX1	DPOGS215115	6e-07	36.99%	0	573	PREDICTED: similar to zinc finger protein 35 [Acyrthosiphon pisum]	Chromosome 4 SCAF14575, whole genome shotgun sequence. (Fragment) n=1 Tax=Tetraodon nigroviridis RepID=Q4SJJ8_TETNG
XP_0325193922LOC116771599organismDanausplexippusGeneID116771599isoformX1	DPOGS205190	6e-07	38.57%	46	1638	PREDICTED: similar to 9630041N07Rik protein [Tribolium castaneum]	Novel protein (Fragment) n=2 Tax=Danio rerio RepID=Q1LVT7_DANRE
XP_0325193922LOC116771599organismDanausplexippusGeneID116771599isoformX1	DPOGS211207	6e-07	44.90%	23	1098	senseless [Tribolium castaneum]	Senseless n=1 Tax=Tribolium castaneum RepID=D6WLB4_TRICA
XP_0325193922LOC116771599organismDanausplexippusGeneID116771599isoformX1	DPOGS215562	6e-07	45.10%	243	1482	PREDICTED: similar to zinc finger protein [Tribolium castaneum]	Uncharacterized protein n=7 Tax=Danio rerio RepID=F1R8F3_DANRE
XP_0325193922LOC116771599organismDanausplexippusGeneID116771599isoformX1	DPOGS211808	7e-07	46.94%	65	801	PREDICTED: similar to CG31632-PA [Nasonia vitripennis]	Growth factor independence, putative n=1 Tax=Pediculus humanus corporis RepID=E0VJN1_PEDHC
XP_0325193922LOC116771599organismDanausplexippusGeneID116771599isoformX1	DPOGS211127	7e-07	37.66%	175	852	Kruppel homolog 1 [Bombyx mori]	Kruppel homolog 1 n=2 Tax=Bombyx mori RepID=G5ELN7_BOMMO
XP_0325193922LOC116771599organismDanausplexippusGeneID116771599isoformX1	DPOGS215761	7e-07	46.15%	142	1884	zinc finger protein, putative [Ixodes scapularis]	Zinc finger protein, putative n=1 Tax=Ixodes scapularis RepID=B7QBY7_IXOSC
XP_0325193922LOC116771599organismDanausplexippusGeneID116771599isoformX1	DPOGS205248	8e-07	44.00%	99	2325	PREDICTED: hypothetical protein [Strongylocentrotus purpuratus]	UPI00022B426C related cluster n=2 Tax=unknown RepID=UPI00022B426C
XP_0325260342LOC116776866organismDanausplexippusGeneID116776866	DPOGS204623	3e-144	95.67%	119	954		
XP_0325260762LOC116776896organismDanausplexippusGeneID116776896isoformX1	DPOGS204621	6e-96	99.48%	236	576	PREDICTED: similar to CG3697-PA [Nasonia vitripennis]	UPF0669 protein C6orf120 homolog n=12 Tax=Euteleostomi RepID=CF120_CHICK
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS204622	0.0	98.48%	248	3909	PREDICTED: similar to zinc finger protein 91 [Apis mellifera]	Zgc:171570 (Fragment) n=3 Tax=Clupeocephala RepID=F1QU11_DANRE
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS211815	8e-29	32.86%	49	1191	PREDICTED: zinc finger protein 111-like [Saccoglossus kowalevskii]	UPI0001CBA32F related cluster n=4 Tax=unknown RepID=UPI0001CBA32F
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS201620	4e-25	28.19%	67	1449	AGAP002705-PA [Anopheles gambiae str. PEST]	Putative uncharacterized protein (Fragment) n=2 Tax=Pancrustacea RepID=E9HUJ3_DAPPU
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS215306	1e-18	29.26%	51	1725	PREDICTED: similar to ADP ribosylation factor, putative [Tribolium castaneum]	Putative uncharacterized protein n=3 Tax=Tribolium castaneum RepID=D6WK38_TRICA
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS211825	1e-18	28.07%	82	1548	AGAP002705-PA [Anopheles gambiae str. PEST]	UPI00020F6A93 related cluster n=1 Tax=unknown RepID=UPI00020F6A93
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS205149	6e-18	34.71%	35	729	PREDICTED: similar to predicted protein [Tribolium castaneum]	Zinc finger and BTB domain-containing protein 17 n=42 Tax=Euteleostomi RepID=ZBT17_HUMAN
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS200508	3e-16	27.30%	180	1719	PREDICTED: similar to Zinc finger protein 271 (Zinc finger protein 7) (HZF7) (Zinc finger protein ZNFphex133) (Epstein-Barr virus-induced zinc finger protein) (ZNF-EB) (CT-ZFP48) (Zinc finger protein dp) (ZNF-dp) [Acyrthosiphon pisum]	Uncharacterized protein n=8 Tax=Theria RepID=F7FPN5_MONDO
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS214400	3e-15	28.21%	139	1947	GL26275 [Drosophila persimilis]	GL26275 n=7 Tax=pseudoobscura subgroup RepID=B4GJE3_DROPE
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS213083	4e-15	26.15%	58	1275	predicted protein [Nematostella vectensis]	Zinc finger protein 266 n=27 Tax=Eutheria RepID=ZN266_HUMAN
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS207675	5e-15	24.12%	105	1443	PREDICTED: similar to Zinc finger protein 271 (Zinc finger protein 7) (HZF7) (Zinc finger protein ZNFphex133) (Epstein-Barr virus-induced zinc finger protein) (ZNF-EB) (CT-ZFP48) (Zinc finger protein dp) (ZNF-dp) [Acyrthosiphon pisum]	Putative uncharacterized protein n=1 Tax=Tribolium castaneum RepID=D6WI59_TRICA
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS207385	6e-15	26.82%	846	2160	zinc finger protein [Aedes aegypti]	Zinc finger protein n=1 Tax=Aedes aegypti RepID=Q17CV9_AEDAE
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS200439	2e-14	25.61%	286	2139	PREDICTED: similar to Optix-binding protein CG30443-PA [Tribolium castaneum]	Putative uncharacterized protein n=1 Tax=Tribolium castaneum RepID=D6WY01_TRICA
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS215067	3e-14	29.29%	82	1344	GE26193 [Drosophila yakuba]	UPI00023ADE1E related cluster n=1 Tax=unknown RepID=UPI00023ADE1E
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS201417	5e-14	26.95%	106	2412	PREDICTED: similar to mCG7830 [Acyrthosiphon pisum]	Uncharacterized protein n=61 Tax=Danio rerio RepID=E7F8Z9_DANRE
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS205247	8e-14	24.64%	29	1353	PREDICTED: similar to novel KRAB box and zinc finger, C2H2 type domain containing protein [Tribolium castaneum]	Putative uncharacterized protein GLEAN_07168 n=1 Tax=Tribolium castaneum RepID=D2A101_TRICA
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS205502	1e-13	28.14%	82	2166	zinc finger protein 2-like [Nasonia vitripennis]	Zinc finger protein 484 n=5 Tax=Myrmicinae RepID=F4WFF1_ACREC
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS205148	2e-13	22.74%	323	2316	PREDICTED: similar to zinc finger protein [Tribolium castaneum]	Putative uncharacterized protein n=2 Tax=Tribolium castaneum RepID=D6WLL0_TRICA
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS214614	6e-13	25.52%	71	2916	PREDICTED: similar to Zinc finger protein 271 (Zinc finger protein 7) (HZF7) (Zinc finger protein ZNFphex133) (Epstein-Barr virus-induced zinc finger protein) (ZNF-EB) (CT-ZFP48) (Zinc finger protein dp) (ZNF-dp), partial [Acyrthosiphon pisum]	UPI00020F6A30 related cluster n=1 Tax=unknown RepID=UPI00020F6A30
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS202395	6e-13	25.75%	28	1098	PREDICTED: similar to Zinc finger protein 271 (Zinc finger protein 7) (HZF7) (Zinc finger protein ZNFphex133) (Epstein-Barr virus-induced zinc finger protein) (ZNF-EB) (CT-ZFP48) (Zinc finger protein dp) (ZNF-dp), partial [Acyrthosiphon pisum]	UPI000223636B related cluster n=1 Tax=unknown RepID=UPI000223636B
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS206214	8e-13	26.02%	132	1380	GD12094 [Drosophila simulans]	Uncharacterized protein (Fragment) n=3 Tax=Danio rerio RepID=H0WF54_DANRE
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS213283	8e-13	25.91%	19	1851	PREDICTED: zinc finger protein 45-like [Saccoglossus kowalevskii]	Uncharacterized protein n=4 Tax=Bos taurus RepID=F1N7M4_BOVIN
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS202265	9e-13	25.81%	468	1794	PREDICTED: similar to gonadotropin inducible transcription factor [Acyrthosiphon pisum]	UPI000179124E related cluster n=1 Tax=unknown RepID=UPI000179124E
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS203435	1e-12	25.35%	279	1374	PREDICTED: similar to mCG7830 [Acyrthosiphon pisum]	Zinc finger protein 778 n=11 Tax=Euteleostomi RepID=ZN778_HUMAN
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS203885	1e-12	26.75%	191	1113	PREDICTED: similar to zinc finger protein 35 [Acyrthosiphon pisum]	UPI000206267F related cluster n=5 Tax=unknown RepID=UPI000206267F
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS206177	2e-12	26.11%	52	1548	PREDICTED: similar to mCG7830 [Acyrthosiphon pisum]	UPI00016E1CCF related cluster n=1 Tax=Takifugu rubripes RepID=UPI00016E1CCF
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS208797	2e-12	30.73%	52	732	gonadotropin inducible transcription factor [Aedes aegypti]	UPI0001E8F87E related cluster n=1 Tax=Danio rerio RepID=UPI0001E8F87E
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS205470	3e-12	27.64%	66	1233	PREDICTED: similar to novel KRAB box and zinc finger, C2H2 type domain containing protein [Tribolium castaneum]	Putative uncharacterized protein n=1 Tax=Tribolium castaneum RepID=D6WI59_TRICA
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS215087	4e-12	27.21%	102	1719	PREDICTED: similar to zinc finger protein [Nasonia vitripennis]	Zinc finger protein 700 n=52 Tax=Eutheria RepID=ZN700_HUMAN
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS212895	6e-12	29.24%	144	579	PREDICTED: hypothetical protein [Nasonia vitripennis]	GS1-like protein n=29 Tax=cellular organisms RepID=F4X6L0_ACREC
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS215019	1e-11	27.91%	4	1038	PREDICTED: similar to Zinc finger protein 271 (Zinc finger protein 7) (HZF7) (Zinc finger protein ZNFphex133) (Epstein-Barr virus-induced zinc finger protein) (ZNF-EB) (CT-ZFP48) (Zinc finger protein dp) (ZNF-dp) [Acyrthosiphon pisum]	GL26275 n=7 Tax=pseudoobscura subgroup RepID=B4GJE3_DROPE
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS203814	1e-11	26.77%	300	1752	zinc finger protein, putative [Pediculus humanus corporis]	Zinc finger protein, putative n=1 Tax=Pediculus humanus corporis RepID=E0W4E3_PEDHC
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS200510	1e-11	31.55%	293	1410	PREDICTED: zinc finger protein 345-like [Saccoglossus kowalevskii]	UPI000202705A related cluster n=1 Tax=unknown RepID=UPI000202705A
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS200074	1e-11	28.43%	155	1536	krueppel c2h2-type zinc finger protein, putative [Pediculus humanus corporis]	Putative uncharacterized protein n=1 Tax=Tribolium castaneum RepID=D6WI12_TRICA
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS204904	2e-11	27.55%	6	1728	PREDICTED: zinc finger protein 347-like [Saccoglossus kowalevskii]	RIKEN cDNA 2210010B09, isoform CRA_a n=5 Tax=Murinae RepID=G3X996_MOUSE
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS205370	2e-11	23.92%	57	2586	PREDICTED: similar to zinc finger protein 91 (HPF7, HTF10) [Tribolium castaneum]	Uncharacterized protein (Fragment) n=11 Tax=Monodelphis domestica RepID=F6S5H9_MONDO
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS205243	2e-11	24.91%	217	1398	hypothetical protein Y55F3AM.14 [Caenorhabditis elegans]	UPI0002026F8E related cluster n=1 Tax=unknown RepID=UPI0002026F8E
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS204724	2e-11	23.75%	33	1536	PREDICTED: similar to Zinc finger protein 271 (Zinc finger protein 7) (HZF7) (Zinc finger protein ZNFphex133) (Epstein-Barr virus-induced zinc finger protein) (ZNF-EB) (CT-ZFP48) (Zinc finger protein dp) (ZNF-dp) [Acyrthosiphon pisum]	Putative uncharacterized protein GLEAN_08440 n=2 Tax=Tribolium castaneum RepID=D2A207_TRICA
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS215016	2e-11	26.19%	118	1107	PREDICTED: similar to zinc finger protein 617 [Tribolium castaneum]	Putative uncharacterized protein n=1 Tax=Tribolium castaneum RepID=D6X4Z7_TRICA
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS214983	2e-11	27.91%	2	1047	PREDICTED: similar to Zinc finger protein 271 (Zinc finger protein 7) (HZF7) (Zinc finger protein ZNFphex133) (Epstein-Barr virus-induced zinc finger protein) (ZNF-EB) (CT-ZFP48) (Zinc finger protein dp) (ZNF-dp) [Acyrthosiphon pisum]	Putative uncharacterized protein n=2 Tax=Tribolium castaneum RepID=D6WJ55_TRICA
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS203330	2e-11	23.39%	481	1920	PREDICTED: similar to CTCF-like protein [Nasonia vitripennis]	Putative CTCF-like protein n=3 Tax=Endopterygota RepID=G6DIK8_DANPL
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS212696	3e-11	25.61%	56	990	GA23061 [Drosophila pseudoobscura pseudoobscura]	CG32772 n=13 Tax=Drosophila RepID=Q9W4F9_DROME
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS205425	8e-11	21.53%	105	2109	PREDICTED: zinc finger protein 197-like, partial [Saccoglossus kowalevskii]	Putative uncharacterized protein n=3 Tax=Tribolium castaneum RepID=D6WI07_TRICA
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS213652	1e-10	25.84%	62	1719	PREDICTED: zinc finger protein 45-like [Saccoglossus kowalevskii]	UPI00022F6412 related cluster n=1 Tax=unknown RepID=UPI00022F6412
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS214448	3e-10	26.27%	122	1239	PREDICTED: similar to Zinc finger protein 271 (Zinc finger protein 7) (HZF7) (Zinc finger protein ZNFphex133) (Epstein-Barr virus-induced zinc finger protein) (ZNF-EB) (CT-ZFP48) (Zinc finger protein dp) (ZNF-dp) [Acyrthosiphon pisum]	UPI000223636D related cluster n=1 Tax=unknown RepID=UPI000223636D
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS215796	3e-10	25.95%	142	1401	PREDICTED: similar to CG10366 CG10366-PA [Tribolium castaneum]	Serendipity locus protein H-1 n=7 Tax=Formicidae RepID=F4W481_ACREC
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS207860	3e-10	24.41%	131	3105	PREDICTED: zinc finger protein 107-like [Saccoglossus kowalevskii]	UPI0001CBAEE4 related cluster n=1 Tax=unknown RepID=UPI0001CBAEE4
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS205017	4e-10	26.58%	36	1686	gonadotropin inducible transcription factor, putative [Pediculus humanus corporis]	UPI00020F5B25 related cluster n=2 Tax=unknown RepID=UPI00020F5B25
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS210200	4e-10	33.33%	79	456	PREDICTED: similar to novel KRAB box and zinc finger, C2H2 type domain containing protein [Tribolium castaneum]	Putative uncharacterized protein n=1 Tax=Tribolium castaneum RepID=D6WK50_TRICA
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS205372	5e-10	25.66%	148	1569	PREDICTED: zinc finger protein 197-like, partial [Saccoglossus kowalevskii]	UPI0001CF2096 related cluster n=1 Tax=unknown RepID=UPI0001CF2096
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS207044	7e-10	24.79%	349	1173	PREDICTED: similar to Zinc finger protein 271 (Zinc finger protein 7) (HZF7) (Zinc finger protein ZNFphex133) (Epstein-Barr virus-induced zinc finger protein) (ZNF-EB) (CT-ZFP48) (Zinc finger protein dp) (ZNF-dp), partial [Acyrthosiphon pisum]	Zgc:173726 protein n=10 Tax=Danio rerio RepID=A8E518_DANRE
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS200507	8e-10	27.31%	576	1191	zinc finger protein [Aedes aegypti]	UPI000203AE1B related cluster n=1 Tax=unknown RepID=UPI000203AE1B
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS210630	8e-10	26.43%	311	2142	PREDICTED: similar to Zinc finger protein 271 (Zinc finger protein 7) (HZF7) (Zinc finger protein ZNFphex133) (Epstein-Barr virus-induced zinc finger protein) (ZNF-EB) (CT-ZFP48) (Zinc finger protein dp) (ZNF-dp), partial [Acyrthosiphon pisum]	Putative uncharacterized protein n=1 Tax=Tribolium castaneum RepID=D6W8M5_TRICA
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS205625	9e-10	28.43%	67	978	transcription factor IIIA, putative [Aedes aegypti]	Transcription factor IIIA n=2 Tax=Myrmicinae RepID=F4X1T8_ACREC
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS205198	9e-10	22.77%	53	2829	zinc finger protein, putative [Pediculus humanus corporis]	Uncharacterized protein n=61 Tax=Danio rerio RepID=E7F8Z9_DANRE
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS205032	9e-10	25.09%	580	1641	PREDICTED: hypothetical protein [Strongylocentrotus purpuratus]	UPI000223FD7C related cluster n=1 Tax=unknown RepID=UPI000223FD7C
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS205201	1e-09	25.00%	32	948	zinc finger protein, putative [Pediculus humanus corporis]	Znf420 protein n=2 Tax=Xenopus laevis RepID=Q6AX11_XENLA
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS202816	1e-09	26.55%	63	1122	PREDICTED: similar to Zinc finger protein 26 (Zfp-26) (Protein mKR3) [Tribolium castaneum]	Putative uncharacterized protein n=1 Tax=Tribolium castaneum RepID=D6WJ67_TRICA
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS210021	1e-09	34.78%	41	1968	krueppel c2h2-type zinc finger protein, putative [Pediculus humanus corporis]	UPI00023AD343 related cluster n=3 Tax=unknown RepID=UPI00023AD343
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS215954	1e-09	30.41%	268	3105	PREDICTED: similar to CG3407-PA [Apis mellifera]	Putative uncharacterized protein n=1 Tax=Anopheles darlingi RepID=E3X4Z0_ANODA
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS216199	2e-09	31.41%	141	4473	PREDICTED: similar to zinc finger protein [Tribolium castaneum]	Putative uncharacterized protein n=25 Tax=Obtectomera RepID=G6DJF4_DANPL
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS213686	3e-09	28.67%	108	903	zinc finger protein [Aedes aegypti]	Zinc finger protein n=4 Tax=Culicidae RepID=Q16YL9_AEDAE
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS207220	3e-09	27.43%	35	567	PREDICTED: similar to mCG121035, partial [Acyrthosiphon pisum]	UPI0002026FAA related cluster n=1 Tax=unknown RepID=UPI0002026FAA
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS213651	4e-09	23.71%	64	1539	krueppel c2h2-type zinc finger protein, putative [Pediculus humanus corporis]	Putative uncharacterized protein n=1 Tax=Tribolium castaneum RepID=D6WI12_TRICA
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS205427	4e-09	23.66%	62	2046	gonadotropin inducible transcription factor, putative [Pediculus humanus corporis]	UPI00022B3AB4 related cluster n=1 Tax=unknown RepID=UPI00022B3AB4
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS205244	5e-09	26.42%	67	8424	krueppel c2h2-type zinc finger protein, putative [Pediculus humanus corporis]	UPI00022F6412 related cluster n=1 Tax=unknown RepID=UPI00022F6412
XP_0613849811LOC133320458organismDanausplexippusGeneID133320458	DPOGS206570	6e-09	28.32%	87	1230	GE25969 [Drosophila yakuba]	Putative uncharacterized protein n=1 Tax=Tribolium castaneum RepID=D6WRY2_TRICA
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS202135	0.0	99.69%	275	1590	lipase-1 [Bombyx mori]	Pancreatic lipase-like protein n=7 Tax=Ditrysia RepID=F5GTG3_EPIPO
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS216148	3e-126	66.57%	379	978	lipase-1 [Bombyx mori]	Pancreatic lipase-like protein n=7 Tax=Ditrysia RepID=F5GTG3_EPIPO
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS201481	3e-84	51.10%	26	1056	lipase-1 [Bombyx mori]	Insect intestinal lipase 6 n=4 Tax=Obtectomera RepID=F6K6Y8_9NEOP
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS201473	3e-81	48.64%	68	1986	lipase-1 [Bombyx mori]	Insect intestinal lipase 6 n=4 Tax=Obtectomera RepID=F6K6Y8_9NEOP
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS201472	7e-81	47.90%	38	999	lipase-1 [Bombyx mori]	Insect intestinal lipase 6 n=4 Tax=Obtectomera RepID=F6K6Y8_9NEOP
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS201987	1e-55	42.80%	160	843	triacylglycerol lipase [Bombyx mori]	Triacylglycerol lipase n=1 Tax=Bombyx mori RepID=Q2F644_BOMMO
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS203726	2e-42	37.82%	48	1053	pancreatic triacylglycerol lipase [Culex quinquefasciatus]	Lipase n=10 Tax=Culicidae RepID=Q173Q6_AEDAE
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS201482	3e-42	46.70%	0	681	lipase-1 [Bombyx mori]	Insect intestinal lipase 6 n=4 Tax=Obtectomera RepID=F6K6Y8_9NEOP
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS201474	1e-39	36.15%	45	1626	PREDICTED: similar to lipase [Acyrthosiphon pisum]	Inactive lipase n=4 Tax=Obtectomera RepID=G6CMG6_DANPL
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS200928	2e-35	32.83%	78	1662	PREDICTED: similar to triacylglycerol lipase, pancreatic [Nasonia vitripennis]	Pancreatic triacylglycerol lipase n=4 Tax=Endopterygota RepID=E1ZYD7_CAMFO
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS207581	2e-32	31.69%	265	2739	PREDICTED: similar to CG6847 CG6847-PA [Tribolium castaneum]	Putative uncharacterized protein n=2 Tax=Tribolium castaneum RepID=D6X1T8_TRICA
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS213355	1e-30	30.10%	791	1125	PREDICTED: similar to lipase [Nasonia vitripennis]	Putative lipase n=1 Tax=Bombyx mori RepID=D2KMR4_BOMMO
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS209747	5e-29	35.74%	105	924	lipase [Aedes aegypti]	Lipase n=2 Tax=Culicinae RepID=Q17PN5_AEDAE
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS215864	5e-29	32.93%	1015	1578	triacylglycerol lipase, pancreatic [Aedes aegypti]	Triacylglycerol lipase, pancreatic n=11 Tax=Diptera RepID=Q16G20_AEDAE
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS213951	7e-29	32.10%	375	1308	PREDICTED: similar to Pancreatic lipase-related protein 2 precursor (Secretory glycoprotein GP-3) [Apis mellifera]	Neutral lipase (Fragment) n=1 Tax=Heliothis virescens RepID=D2SNY5_HELVI
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS208541	2e-28	30.99%	7	765	PREDICTED: similar to lipase [Nasonia vitripennis]	Vitellogenin-1 n=1 Tax=Culex quinquefasciatus RepID=B0W8V0_CULQU
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS207911	9e-27	37.20%	5	1347	PREDICTED: similar to CG6472 CG6472-PA [Tribolium castaneum]	Putative uncharacterized protein n=2 Tax=Tribolium castaneum RepID=D6WBV6_TRICA
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS208461	4e-25	30.42%	25	2028	AGAP007991-PA [Anopheles gambiae str. PEST]	CG18641 n=30 Tax=Neoptera RepID=Q9VQC2_DROME
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS200226	5e-25	29.11%	70	1053	PREDICTED: similar to lipase [Nasonia vitripennis]	Putative uncharacterized protein n=1 Tax=Trichoplusia ni ascovirus 2c RepID=Q06VE9_TNAVC
XP_0613795861LOC116767978organismDanausplexippusGeneID116767978	DPOGS214763	2e-24	30.15%	17	1026	PREDICTED: similar to lipase [Nasonia vitripennis]	UPI00020621A8 related cluster n=1 Tax=unknown RepID=UPI00020621A8
